,reserva_id,hotel_id,cliente_id,fecha_reserva,fecha_checkin,fecha_checkout,monto_total,estado_reserva
1664,1664,53,201,2022-10-09,2023-06-09,2023-06-10,2692,pendiente
1665,1665,19,490,2022-03-20,2021-01-05,2023-03-31,685,pendiente
1666,1666,15,700,2021-07-11,2021-11-15,2021-11-16,7219,pendiente
1667,1667,31,647,2021-06-11,2023-12-08,2023-12-09,2704,cancelada
1668,1668,56,55,2020-08-27,2021-11-21,2021-11-22,4752,pendiente
1669,1669,21,132,2020-01-12,2022-09-19,2023-03-03,9384,pendiente
1670,1670,71,322,2022-02-15,2022-08-25,2023-06-17,1027,cancelada
1671,1671,21,559,2022-06-07,2022-02-24,2023-09-08,596,confirmada
1672,1672,89,352,2022-07-12,2022-04-27,2022-04-28,7648,confirmada
1673,1673,32,837,2023-10-27,2020-06-29,2024-03-11,3299,confirmada
1674,1674,79,867,2021-03-05,2021-06-19,2024-04-17,8025,confirmada
1675,1675,27,891,2023-05-16,2022-11-11,2022-11-12,4360,pendiente
1676,1676,57,52,2023-01-04,2020-03-10,2021-11-15,4617,cancelada
1677,1677,44,798,2024-03-05,2021-02-17,2023-03-30,8244,cancelada
1678,1678,19,924,2023-11-04,2021-01-07,2023-08-17,3706,pendiente
1679,1679,3,977,2020-10-17,2022-08-16,2023-07-15,4781,confirmada
1680,1680,83,57,2021-08-28,2020-07-23,2024-06-28,885,pendiente
1681,1681,30,880,2020-12-06,2022-06-01,2022-06-02,3886,pendiente
1682,1682,50,813,2023-09-19,2021-03-06,2024-01-31,7371,cancelada
1683,1683,66,330,2020-05-16,2021-06-05,2022-07-28,5409,pendiente
1684,1684,33,245,2023-03-06,2023-03-08,2024-02-27,6619,confirmada
1685,1685,17,760,2022-07-18,2024-03-24,2024-03-25,7903,pendiente
1686,1686,30,4,2021-11-14,2020-11-09,2022-04-13,726,pendiente
1687,1687,79,27,2021-10-12,2020-10-31,2024-04-29,3451,pendiente
1688,1688,56,114,2023-04-05,2024-06-22,2024-06-23,9469,confirmada
1689,1689,96,851,2024-06-10,2020-05-10,2021-08-10,7913,confirmada
1690,1690,54,715,2021-05-15,2022-02-20,2022-02-21,3827,confirmada
1691,1691,71,7,2023-06-03,2020-11-09,2020-11-10,7978,pendiente
1692,1692,76,248,2023-02-19,2020-03-05,2021-02-06,8825,pendiente
1693,1693,59,850,2024-06-22,2021-04-08,2021-04-09,2373,pendiente
1694,1694,54,467,2023-10-05,2022-12-28,2022-12-29,173,confirmada
1695,1695,41,730,2024-05-17,2023-11-03,2023-11-04,5163,confirmada
1696,1696,18,46,2023-07-17,2021-08-03,2022-06-13,11,pendiente
1697,1697,1,687,2021-10-31,2020-02-26,2022-08-18,6693,cancelada
1698,1698,30,102,2021-10-20,2024-02-05,2024-02-06,6077,confirmada
1699,1699,46,69,2024-03-08,2023-08-18,2023-08-19,4504,pendiente
1700,1700,79,461,2021-11-27,2022-03-06,2022-03-07,7057,pendiente
1701,1701,62,513,2021-01-04,2023-07-27,2023-07-28,8739,confirmada
1702,1702,38,442,2023-09-29,2022-08-28,2023-06-27,8257,cancelada
1703,1703,83,852,2023-12-03,2021-07-27,2022-03-30,4647,cancelada
1704,1704,100,765,2020-09-29,2020-02-04,2022-04-11,2950,pendiente
1705,1705,78,467,2020-07-20,2020-02-14,2024-03-20,5110,cancelada
1706,1706,3,468,2023-03-11,2023-06-13,2023-06-14,4918,pendiente
1707,1707,99,810,2022-11-30,2020-01-18,2022-06-12,7994,cancelada
1708,1708,94,42,2020-04-30,2021-12-10,2021-12-11,1303,cancelada
1709,1709,22,137,2020-07-15,2024-05-14,2024-05-15,5593,cancelada
1710,1710,65,370,2022-08-13,2022-10-19,2022-10-20,3432,confirmada
1711,1711,49,137,2023-01-26,2023-02-13,2023-02-14,4926,cancelada
1712,1712,23,494,2021-02-07,2023-12-24,2023-12-25,1392,pendiente
1713,1713,86,317,2021-05-02,2023-12-27,2023-12-28,9003,pendiente
1714,1714,87,921,2020-09-27,2022-12-29,2022-12-30,3076,confirmada
1715,1715,35,902,2020-04-19,2023-09-08,2024-05-19,3789,confirmada
1716,1716,92,750,2024-01-14,2024-05-21,2024-05-22,3329,pendiente
1717,1717,93,975,2020-02-10,2022-11-05,2023-04-28,2559,cancelada
1718,1718,4,619,2022-01-30,2024-02-28,2024-02-29,3505,cancelada
1719,1719,83,553,2021-10-08,2021-09-29,2021-09-30,3089,confirmada
1720,1720,71,768,2022-12-29,2021-11-11,2023-02-18,3953,pendiente
1721,1721,72,585,2022-09-18,2021-07-25,2021-07-26,6893,confirmada
1722,1722,33,959,2023-11-03,2022-06-02,2022-06-03,6610,confirmada
1723,1723,53,471,2023-04-30,2022-07-30,2022-07-31,3675,pendiente
1724,1724,96,651,2021-09-20,2022-10-30,2022-10-31,6204,confirmada
1725,1725,95,899,2024-01-24,2023-08-17,2023-08-18,60,cancelada
1726,1726,24,863,2023-10-28,2020-09-06,2020-12-30,9580,confirmada
1727,1727,70,147,2021-06-15,2020-01-01,2022-12-26,8271,confirmada
1728,1728,64,88,2023-05-10,2020-10-08,2023-01-16,8415,pendiente
1729,1729,79,967,2023-05-27,2020-03-12,2021-02-07,4795,cancelada
1730,1730,73,825,2022-09-28,2021-12-05,2021-12-06,1200,cancelada
1731,1731,11,991,2022-03-21,2023-10-30,2023-10-31,4341,pendiente
1732,1732,67,398,2021-01-10,2021-07-26,2022-01-04,646,cancelada
1733,1733,1,925,2020-05-01,2022-09-02,2022-12-09,4073,cancelada
1734,1734,16,977,2022-11-29,2024-05-04,2024-05-05,6944,confirmada
1735,1735,44,11,2023-08-31,2022-09-26,2023-07-14,6000,cancelada
1736,1736,3,94,2024-01-13,2023-04-19,2023-11-15,4738,cancelada
1737,1737,44,404,2022-05-19,2020-01-10,2023-07-16,3754,pendiente
1738,1738,15,432,2020-11-09,2023-12-19,2023-12-20,2016,confirmada
1739,1739,53,308,2022-02-07,2021-11-06,2024-05-01,8650,pendiente
1740,1740,80,222,2022-08-13,2023-01-14,2023-03-06,9726,cancelada
1741,1741,67,643,2021-01-05,2020-11-03,2021-08-10,619,cancelada
1742,1742,21,917,2022-03-19,2024-05-06,2024-05-07,6630,pendiente
1743,1743,32,532,2022-12-07,2022-02-13,2022-02-14,9374,confirmada
1744,1744,58,809,2022-03-22,2021-02-03,2021-02-04,6786,cancelada
1745,1745,19,580,2022-06-07,2020-05-01,2021-08-29,3530,cancelada
1746,1746,69,767,2022-06-29,2023-05-11,2023-05-12,8939,pendiente
1747,1747,50,822,2020-06-21,2022-10-04,2022-10-05,1961,confirmada
1748,1748,55,62,2022-01-04,2021-07-03,2023-11-10,8741,cancelada
1749,1749,28,477,2023-07-03,2023-07-29,2023-07-30,9949,confirmada
1750,1750,67,743,2020-10-10,2020-07-02,2021-04-23,2907,confirmada
1751,1751,2,355,2023-09-10,2021-06-28,2022-05-18,3133,cancelada
1752,1752,11,131,2020-10-24,2024-05-16,2024-05-17,1369,pendiente
1753,1753,45,504,2024-01-03,2020-07-15,2023-10-03,2068,confirmada
1754,1754,27,334,2020-07-03,2023-05-19,2023-05-20,1577,cancelada
1755,1755,66,884,2023-03-12,2021-06-09,2024-05-12,2305,pendiente
1756,1756,28,910,2020-04-21,2021-08-16,2022-01-24,5442,confirmada
1757,1757,76,386,2024-03-16,2021-09-21,2021-09-22,1932,pendiente
1758,1758,65,258,2024-04-05,2020-12-17,2023-04-07,1501,cancelada
1759,1759,99,859,2021-05-09,2024-03-23,2024-03-24,4531,cancelada
1760,1760,2,161,2022-06-18,2022-06-22,2022-06-23,9732,pendiente
1761,1761,6,741,2020-02-17,2023-12-15,2024-07-02,4468,pendiente
1762,1762,30,732,2020-04-27,2023-04-09,2023-05-31,1490,pendiente
1763,1763,85,911,2023-04-23,2020-12-23,2021-03-08,7744,confirmada
1764,1764,20,241,2022-03-05,2022-02-11,2022-02-12,3197,cancelada
1765,1765,44,752,2020-08-12,2021-06-23,2021-06-24,8173,confirmada
1766,1766,24,912,2021-04-05,2021-01-10,2024-01-28,9561,confirmada
1767,1767,49,729,2024-03-13,2022-10-26,2022-10-27,8340,cancelada
1768,1768,13,733,2021-05-21,2022-04-07,2022-07-08,7668,pendiente
1769,1769,67,750,2024-06-03,2022-08-24,2022-08-25,4423,confirmada
1770,1770,43,320,2020-06-21,2022-01-16,2024-03-09,1548,cancelada
1771,1771,37,856,2023-09-19,2022-02-09,2022-02-10,5845,pendiente
1772,1772,7,194,2021-01-13,2020-04-25,2021-07-10,6670,confirmada
1773,1773,13,9,2022-02-22,2024-06-11,2024-06-12,2694,pendiente
1774,1774,16,399,2024-02-02,2023-01-30,2023-01-31,79,pendiente
1775,1775,33,173,2021-04-01,2021-11-15,2021-11-16,5018,pendiente
1776,1776,5,411,2023-10-22,2022-10-04,2022-10-05,1254,pendiente
1777,1777,8,780,2020-12-13,2021-12-18,2021-12-19,8492,cancelada
1778,1778,61,843,2024-02-19,2024-02-15,2024-02-16,8649,pendiente
1779,1779,16,154,2024-07-03,2023-04-08,2023-04-09,2421,cancelada
1780,1780,45,565,2023-04-01,2022-12-20,2022-12-21,6312,confirmada
1781,1781,27,482,2024-03-26,2020-05-06,2020-05-07,8608,pendiente
1782,1782,51,911,2023-05-03,2023-03-12,2023-06-28,1461,pendiente
1783,1783,52,454,2021-12-26,2021-08-26,2021-10-19,1100,confirmada
1784,1784,93,558,2023-06-16,2022-11-04,2022-11-05,3623,confirmada
1785,1785,89,838,2021-07-20,2020-04-02,2020-08-26,2933,confirmada
1786,1786,2,368,2023-11-03,2022-06-10,2022-06-11,6832,cancelada
1787,1787,23,585,2021-04-23,2020-02-16,2023-12-23,3779,pendiente
1788,1788,39,107,2020-02-18,2021-08-24,2023-09-06,2434,pendiente
1789,1789,61,127,2024-02-11,2020-05-15,2020-12-09,8305,confirmada
1790,1790,68,561,2021-04-04,2024-03-21,2024-03-22,4326,pendiente
1791,1791,79,358,2024-03-30,2023-07-07,2023-07-08,3319,pendiente
1792,1792,16,602,2022-08-08,2020-02-28,2023-03-14,6317,cancelada
1793,1793,44,706,2023-04-12,2023-12-07,2023-12-08,8056,confirmada
1794,1794,55,79,2022-11-20,2020-02-12,2020-09-20,3768,confirmada
1795,1795,36,813,2021-10-14,2021-01-08,2021-01-09,2934,pendiente
1796,1796,9,545,2022-10-01,2020-10-01,2021-11-03,3043,confirmada
1797,1797,82,978,2023-02-15,2022-05-10,2023-02-27,5447,confirmada
1798,1798,99,134,2022-05-17,2023-07-19,2023-07-20,8962,cancelada
1799,1799,99,864,2022-06-07,2023-08-08,2023-08-09,7627,confirmada
1800,1800,72,141,2020-02-22,2021-10-22,2022-09-08,1887,confirmada
1801,1801,93,218,2020-09-13,2020-09-29,2020-09-30,7087,cancelada
1802,1802,17,539,2022-05-01,2021-04-01,2021-04-02,7560,pendiente
1803,1803,82,738,2024-06-28,2024-04-20,2024-04-21,4014,pendiente
1804,1804,42,66,2021-04-18,2024-06-02,2024-06-03,214,pendiente
1805,1805,70,386,2021-09-18,2020-09-07,2021-08-17,4690,cancelada
1806,1806,81,643,2021-10-09,2020-09-27,2024-06-05,2551,confirmada
1807,1807,44,564,2020-02-21,2022-09-21,2022-09-22,1709,pendiente
1808,1808,87,418,2020-01-04,2023-07-12,2023-07-13,6713,cancelada
1809,1809,43,882,2021-07-28,2020-04-01,2020-12-25,7472,confirmada
1810,1810,49,853,2021-09-06,2023-10-04,2023-10-05,6395,cancelada
1811,1811,31,222,2023-07-09,2023-06-03,2023-06-04,5671,pendiente
1812,1812,48,362,2024-05-13,2021-09-17,2023-01-31,3404,pendiente
1813,1813,77,844,2020-11-09,2022-12-19,2023-03-04,248,cancelada
1814,1814,67,137,2023-06-21,2022-08-17,2022-08-18,4640,confirmada
1815,1815,42,472,2023-06-14,2020-05-17,2024-05-18,1613,pendiente
1816,1816,53,281,2021-06-27,2022-06-04,2024-05-29,3826,cancelada
1817,1817,56,639,2020-05-28,2022-04-20,2023-06-25,8185,cancelada
1818,1818,69,321,2022-12-07,2021-11-15,2023-07-30,3765,pendiente
1819,1819,31,146,2023-12-16,2023-10-31,2023-11-01,6181,cancelada
1820,1820,72,125,2022-10-18,2021-10-29,2024-03-01,3902,confirmada
1821,1821,92,167,2024-01-05,2022-07-06,2022-07-29,1096,confirmada
1822,1822,59,873,2020-05-16,2024-03-30,2024-03-31,9360,pendiente
1823,1823,41,128,2020-09-27,2020-09-16,2021-09-24,2519,confirmada
1824,1824,29,391,2022-06-08,2021-07-05,2022-07-21,8443,pendiente
1825,1825,97,443,2021-01-10,2022-10-27,2022-10-28,4221,confirmada
1826,1826,35,676,2021-08-18,2021-10-16,2023-03-25,6367,confirmada
1827,1827,78,857,2023-02-13,2022-05-18,2022-05-19,2691,pendiente
1828,1828,4,155,2022-12-07,2020-11-01,2024-05-02,9686,cancelada
1829,1829,87,49,2022-12-26,2024-04-17,2024-04-18,7497,cancelada
1830,1830,83,953,2022-04-06,2022-04-29,2024-05-31,5562,cancelada
1831,1831,17,561,2020-08-29,2023-10-09,2024-03-09,668,pendiente
1832,1832,67,879,2020-11-02,2021-02-15,2021-05-21,1991,pendiente
1833,1833,71,476,2023-08-31,2022-06-05,2024-02-09,2652,cancelada
1834,1834,94,153,2022-12-13,2023-09-18,2023-09-19,1097,cancelada
1835,1835,4,116,2023-07-01,2021-01-29,2024-05-07,1264,pendiente
1836,1836,17,983,2020-04-14,2023-11-22,2023-11-23,596,confirmada
1837,1837,95,933,2020-12-28,2023-01-15,2023-01-16,8776,cancelada
1838,1838,78,981,2021-05-25,2022-09-05,2022-09-06,3937,cancelada
1839,1839,67,417,2023-06-12,2023-11-30,2023-12-01,804,confirmada
1840,1840,31,722,2023-09-17,2021-01-11,2024-04-17,7200,pendiente
1841,1841,75,651,2020-07-21,2023-07-21,2024-02-19,7566,pendiente
1842,1842,80,788,2024-05-01,2024-05-25,2024-05-26,1234,confirmada
1843,1843,31,538,2020-08-24,2022-11-04,2023-02-06,1485,cancelada
1844,1844,100,254,2021-11-24,2021-05-24,2022-04-23,4149,confirmada
1845,1845,54,673,2021-06-23,2020-06-05,2024-02-15,4401,pendiente
1846,1846,56,960,2020-10-08,2023-03-30,2023-03-31,1796,pendiente
1847,1847,64,421,2020-08-21,2022-02-21,2023-06-20,6382,confirmada
1848,1848,18,362,2022-10-01,2021-08-06,2024-02-28,5217,cancelada
1849,1849,64,26,2021-12-05,2020-11-27,2020-11-28,5137,pendiente
1850,1850,42,301,2021-01-11,2021-05-23,2021-05-24,770,confirmada
1851,1851,2,280,2023-12-04,2021-03-26,2021-03-27,5160,cancelada
1852,1852,41,708,2020-07-16,2023-03-25,2023-03-26,5259,cancelada
1853,1853,84,867,2020-01-07,2024-01-30,2024-01-31,9278,pendiente
1854,1854,100,111,2020-09-22,2021-10-02,2023-05-02,7430,pendiente
1855,1855,77,76,2022-02-13,2020-11-20,2023-07-16,5840,cancelada
1856,1856,25,906,2023-07-17,2023-06-24,2023-06-25,305,cancelada
1857,1857,63,563,2022-06-03,2023-03-18,2023-07-31,4239,pendiente
1858,1858,8,524,2023-03-03,2022-08-23,2022-08-24,8285,confirmada
1859,1859,92,733,2020-03-09,2022-10-09,2022-10-10,9521,cancelada
1860,1860,84,238,2020-07-13,2021-10-11,2021-10-12,5638,pendiente
1861,1861,33,91,2023-05-29,2021-12-10,2024-03-05,8699,confirmada
1862,1862,22,769,2020-02-25,2021-08-31,2022-04-26,9122,cancelada
1863,1863,11,157,2021-07-07,2021-07-03,2022-01-12,8360,cancelada
1864,1864,44,758,2020-06-20,2021-02-05,2021-02-06,8311,confirmada
1865,1865,84,455,2024-06-30,2024-04-01,2024-04-02,1239,cancelada
1866,1866,10,928,2020-07-18,2020-12-03,2020-12-04,1874,cancelada
1867,1867,19,945,2022-01-08,2022-02-15,2023-02-25,2206,pendiente
1868,1868,75,921,2024-03-29,2020-04-15,2023-11-25,8667,cancelada
1869,1869,54,421,2021-04-27,2023-03-05,2023-03-06,5276,confirmada
1870,1870,19,702,2022-08-05,2020-05-28,2022-06-10,1160,cancelada
1871,1871,47,552,2024-05-17,2020-03-20,2023-07-29,1497,pendiente
1872,1872,78,877,2020-11-28,2021-07-21,2023-06-06,2474,cancelada
1873,1873,89,534,2020-08-30,2023-05-07,2023-05-08,745,confirmada
1874,1874,53,506,2022-01-10,2020-03-13,2023-08-13,487,confirmada
1875,1875,46,768,2023-10-07,2021-09-15,2022-12-30,8767,pendiente
1876,1876,74,830,2024-02-18,2021-02-16,2023-01-08,3686,cancelada
1877,1877,50,766,2023-07-09,2023-04-14,2023-05-03,2973,cancelada
1878,1878,73,671,2020-09-08,2022-12-08,2024-07-03,3852,cancelada
1879,1879,46,370,2024-02-03,2020-06-02,2024-06-29,5241,pendiente
1880,1880,74,646,2020-01-16,2020-02-08,2020-10-31,4884,pendiente
1881,1881,70,721,2022-10-01,2021-12-24,2023-04-24,8988,confirmada
1882,1882,38,155,2023-03-11,2023-05-12,2023-06-28,976,pendiente
1883,1883,14,830,2020-04-07,2021-02-25,2021-02-26,5558,pendiente
1884,1884,78,16,2024-05-28,2023-04-10,2023-04-11,955,confirmada
1885,1885,33,124,2021-09-29,2024-03-21,2024-03-22,3539,pendiente
1886,1886,50,513,2021-02-25,2024-04-05,2024-04-06,9048,pendiente
1887,1887,82,855,2023-01-17,2023-08-21,2023-08-22,2728,pendiente
1888,1888,49,85,2022-05-02,2022-11-01,2022-11-02,9823,cancelada
1889,1889,39,125,2022-06-12,2020-03-15,2024-05-15,9743,pendiente
1890,1890,34,23,2022-07-31,2021-07-22,2024-06-22,8349,cancelada
1891,1891,63,788,2024-04-17,2023-01-11,2023-01-12,107,confirmada
1892,1892,56,72,2023-11-14,2023-08-27,2023-08-28,7515,pendiente
1893,1893,26,737,2022-02-22,2024-02-04,2024-02-05,2011,confirmada
1894,1894,57,121,2022-08-06,2022-06-26,2024-05-11,5198,confirmada
1895,1895,36,771,2021-08-17,2023-10-09,2023-10-10,3441,pendiente
1896,1896,78,500,2020-10-26,2023-12-02,2023-12-03,2422,cancelada
1897,1897,77,818,2023-01-30,2021-02-19,2022-07-25,7486,confirmada
1898,1898,99,907,2020-05-15,2023-12-02,2023-12-03,3230,confirmada
1899,1899,72,841,2021-10-31,2020-02-01,2023-04-05,7113,confirmada
1900,1900,56,581,2020-04-19,2022-10-12,2023-08-07,4304,cancelada
1901,1901,49,634,2021-04-18,2024-01-21,2024-03-31,3936,cancelada
1902,1902,53,777,2020-07-14,2023-11-10,2023-11-11,1140,confirmada
1903,1903,74,596,2023-07-30,2022-01-04,2022-01-05,742,cancelada
1904,1904,22,730,2022-10-08,2021-11-28,2021-11-29,6906,pendiente
1905,1905,16,781,2021-01-03,2022-03-09,2022-03-10,8566,pendiente
1906,1906,96,605,2021-06-06,2024-03-29,2024-03-30,9668,confirmada
1907,1907,61,291,2021-03-10,2021-09-03,2021-09-04,7589,pendiente
1908,1908,26,773,2023-07-15,2020-04-11,2022-09-27,5144,cancelada
1909,1909,95,342,2023-05-11,2022-02-20,2022-02-21,7237,confirmada
1910,1910,43,887,2023-12-10,2022-06-02,2022-06-03,8150,confirmada
1911,1911,82,969,2022-10-20,2022-03-09,2022-03-10,8897,pendiente
1912,1912,42,204,2020-01-07,2024-04-06,2024-04-07,9969,confirmada
1913,1913,99,918,2020-07-13,2020-01-24,2020-02-28,6519,confirmada
1914,1914,13,609,2022-12-12,2021-09-04,2022-08-07,6374,cancelada
1915,1915,89,441,2021-05-29,2020-08-27,2022-08-09,4647,pendiente
1916,1916,89,489,2021-02-27,2022-05-05,2022-05-06,8940,cancelada
1917,1917,85,352,2021-09-29,2022-08-02,2022-08-03,5257,pendiente
1918,1918,47,504,2024-04-21,2020-01-14,2022-08-07,8764,cancelada
1919,1919,7,259,2023-06-29,2022-12-24,2022-12-25,2916,pendiente
1920,1920,7,353,2020-09-01,2023-02-19,2023-02-20,8156,cancelada
1921,1921,43,425,2022-11-20,2023-10-13,2023-12-27,6826,pendiente
1922,1922,25,189,2020-12-11,2024-03-10,2024-03-11,3103,pendiente
1923,1923,88,127,2022-07-24,2021-03-21,2022-11-04,1904,cancelada
1924,1924,68,761,2023-01-28,2021-02-17,2021-08-31,3390,confirmada
1925,1925,49,372,2020-04-10,2022-07-09,2022-12-01,3824,cancelada
1926,1926,45,294,2020-09-29,2021-05-06,2021-05-07,9631,pendiente
1927,1927,95,649,2020-07-20,2021-12-21,2021-12-22,2362,cancelada
1928,1928,75,137,2022-03-06,2023-08-22,2023-08-23,1974,cancelada
1929,1929,43,293,2023-11-21,2020-09-02,2020-09-03,186,cancelada
1930,1930,46,184,2020-06-27,2023-08-23,2023-08-24,7871,cancelada
1931,1931,13,523,2021-06-12,2021-06-23,2023-05-24,2713,pendiente
1932,1932,82,559,2022-01-31,2022-01-17,2023-09-17,2507,pendiente
1933,1933,81,148,2023-02-05,2023-05-17,2023-05-18,1535,cancelada
1934,1934,99,919,2020-05-17,2024-05-28,2024-05-29,8044,confirmada
1935,1935,22,841,2021-07-22,2023-12-16,2023-12-17,1441,pendiente
1936,1936,71,188,2024-06-17,2022-07-26,2022-07-27,7872,pendiente
1937,1937,60,120,2022-08-16,2020-04-18,2022-11-13,4809,confirmada
1938,1938,41,969,2021-11-11,2024-04-06,2024-04-07,2378,pendiente
1939,1939,45,960,2023-12-12,2021-05-11,2023-12-01,1159,confirmada
1940,1940,69,308,2020-01-09,2021-02-18,2021-02-19,8619,pendiente
1941,1941,43,844,2021-11-20,2020-08-22,2020-09-10,7123,cancelada
1942,1942,80,28,2020-03-02,2023-12-09,2023-12-10,9234,cancelada
1943,1943,56,49,2022-12-08,2020-07-28,2024-03-19,1891,cancelada
1944,1944,100,945,2023-08-18,2021-05-31,2023-08-04,891,confirmada
1945,1945,54,45,2023-12-22,2020-11-16,2022-08-20,9007,cancelada
1946,1946,27,960,2022-12-06,2022-11-03,2023-12-29,2584,pendiente
1947,1947,66,561,2021-07-02,2020-06-02,2021-03-08,6193,pendiente
1948,1948,84,543,2024-05-07,2021-04-08,2022-04-30,720,pendiente
1949,1949,30,215,2022-06-21,2020-04-02,2023-10-18,3832,confirmada
1950,1950,75,586,2021-11-01,2020-03-19,2024-05-11,457,confirmada
1951,1951,23,457,2022-12-17,2022-12-28,2022-12-29,5617,confirmada
1952,1952,86,787,2024-01-11,2023-07-18,2023-07-19,3574,confirmada
1953,1953,87,241,2020-03-21,2023-10-16,2023-10-17,2670,confirmada
1954,1954,67,670,2023-01-22,2021-04-28,2021-11-08,1355,confirmada
1955,1955,97,607,2023-08-04,2024-04-03,2024-04-04,6400,cancelada
1956,1956,39,702,2022-06-10,2021-08-30,2023-02-19,6392,pendiente
1957,1957,40,748,2021-11-23,2022-07-05,2023-12-02,2816,confirmada
1958,1958,43,635,2023-11-13,2023-06-02,2023-06-03,6708,cancelada
1959,1959,40,342,2023-06-29,2020-08-26,2022-05-25,3975,pendiente
1960,1960,45,241,2021-03-03,2022-10-26,2022-10-27,980,cancelada
1961,1961,53,552,2021-01-05,2021-12-08,2022-06-13,8194,pendiente
1962,1962,89,997,2022-01-24,2023-12-02,2023-12-03,4924,cancelada
1963,1963,81,283,2021-05-21,2021-06-06,2023-09-22,5271,cancelada
1964,1964,4,582,2023-07-05,2021-01-14,2021-07-07,375,pendiente
1965,1965,30,383,2021-02-13,2022-06-30,2024-04-22,4284,cancelada
1966,1966,66,121,2021-10-21,2021-07-15,2021-07-16,1300,confirmada
1967,1967,27,401,2022-07-11,2023-05-09,2023-05-10,5206,cancelada
1968,1968,30,905,2021-12-12,2022-11-02,2023-10-10,7117,cancelada
1969,1969,79,251,2020-10-09,2024-03-07,2024-03-08,5302,confirmada
1970,1970,69,223,2020-04-07,2023-07-10,2023-07-20,5215,pendiente
1971,1971,70,437,2020-11-30,2020-03-25,2022-11-18,8973,cancelada
1972,1972,8,303,2021-10-20,2020-03-16,2021-02-12,3843,pendiente
1973,1973,42,443,2024-04-22,2023-09-26,2023-09-27,4256,confirmada
1974,1974,97,687,2022-05-03,2023-04-29,2023-04-30,4317,pendiente
1975,1975,1,903,2022-04-27,2020-08-05,2023-12-02,9668,pendiente
1976,1976,7,360,2023-02-27,2020-11-18,2020-11-19,4674,pendiente
1977,1977,76,847,2021-08-30,2021-12-31,2022-02-01,4931,confirmada
1978,1978,73,89,2023-11-18,2024-05-15,2024-05-16,2171,confirmada
1979,1979,55,25,2022-02-15,2024-02-28,2024-02-29,2552,pendiente
1980,1980,70,359,2020-09-20,2022-02-10,2022-02-11,4836,confirmada
1981,1981,80,300,2020-04-26,2024-05-10,2024-05-11,777,cancelada
1982,1982,62,191,2023-08-21,2020-02-02,2023-09-09,4054,confirmada
1983,1983,25,717,2023-03-13,2021-10-05,2021-11-22,1727,cancelada
1984,1984,100,218,2022-06-13,2022-05-12,2022-05-13,5193,confirmada
1985,1985,58,11,2024-06-28,2024-01-13,2024-01-14,8195,cancelada
1986,1986,36,185,2020-12-14,2020-03-19,2024-05-08,4621,confirmada
1987,1987,25,213,2021-05-28,2022-04-17,2022-09-23,93,confirmada
1988,1988,51,795,2022-02-02,2023-12-07,2023-12-08,1244,pendiente
1989,1989,25,397,2022-08-13,2021-10-23,2021-10-24,8384,pendiente
1990,1990,79,30,2020-08-31,2023-02-15,2023-02-16,258,cancelada
1991,1991,29,188,2022-01-09,2021-11-02,2023-09-21,5707,confirmada
1992,1992,66,639,2023-02-25,2022-03-16,2022-03-17,3857,cancelada
1993,1993,73,326,2024-06-28,2024-02-24,2024-02-25,8970,pendiente
1994,1994,35,684,2022-10-26,2020-07-13,2024-07-01,593,pendiente
1995,1995,88,32,2020-04-23,2021-01-22,2021-05-21,8511,pendiente
1996,1996,81,826,2024-05-16,2023-12-15,2024-06-28,6739,confirmada
1997,1997,32,109,2021-08-25,2020-11-14,2022-04-11,8709,confirmada
